ObsArea_Code,Global_Standard,Plot_ID,EO_ID,LAT,LONG,Notes,Formation,Plots_Sname,ObsArea_Name,EcoRegionL3,ecoReg_ecoObs,date,N,Nnat,MeanC,NativeMeanC,FQI,NativeFQI,AdjFQI,PSI,CWMeanC,CWNativeMeanC,CWFQI,CWNativeFQI,CWAdjFQI,RelativeNativeCover,TotalNonNativeCover,TotalNativeCover,VMMI,relativeNativeMonocotCover,countTolerantSpecies,N.OLD.CoC,Nnat.OLD.CoC,MeanC.OLD.CoC,NativeMeanC.OLD.CoC,FQI.OLD.CoC,NativeFQI.OLD.CoC,AdjFQI.OLD.CoC,PSI.OLD.CoC,CWMeanC.OLD.CoC,CWNativeMeanC.OLD.CoC,CWFQI.OLD.CoC,CWNativeFQI.OLD.CoC,CWAdjFQI.OLD.CoC,RelativeNativeCover.OLD.CoC,TotalNonNativeCover.OLD.CoC,TotalNativeCover.OLD.CoC,VMMI.OLD.CoC,relativeNativeMonocotCover.OLD.CoC,countTolerantSpecies.OLD.CoC,SIZE_RATING_CD,CONDITION_RATING_CD,LAND_CONTEXT_RATING_CD,OVERALL_EO_RANK,ELEMENT_GLOBAL_ID,ELCODE,SCIENTIFIC_NAME,COLLOQUIAL_NAME,CONCATENATED_CD,CLASS_CODE,SUBCLASS_CODE,FORMATION_CODE,DIVISION_CODE,CLASS,SUBCLASS,FORMATION,DIVISION_KEY,DIVISION,MACROGROUP_KEY,MACROGROUP_NAME,GROUP_KEY,GROUP_NAME,ALLIANCE_KEY,ALLIANCE_NAME,SORT,TRANSLATED_NAME,COMMON_NAME
VT426,CEGL006007,426,4358,43.891667,-73.116667,Map from Access - From NC EO,Softwood Swamps,Northern White Cedar Swamp,Salisbury-1; Salisbury Swamp; plot #1; town of LEICESTER,83,83,9/16/1996,38,37,5.657894737,5.810810811,34.87760554,35.34578227,57.33843031,0.930152165,4.277003484,4.284467714,26.36522017,26.06139967,42.27717292,0.99825784,0.200000003,114.6,,,11,38,37,5.16,5.3,31.8,32.22,52.27,0.85,4.02,4.02,24.77,24.48,39.71,1,0.2,114.6,58.96,0,17,0,0,0,B,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT427,CEGL006007,427,4358,43.9,-73.133333,Map from Access - From NC EO,Softwood Swamps,Northern White Cedar Swamp,Salisbury-2; Salisbury Swamp; plot #2; town of SALISBURY,83,83,9/16/1996,61,61,5.967213115,5.967213115,46.6054243,46.6054243,59.67213115,0.764023349,5.64085667,5.64085667,44.05649898,44.05649898,56.4085667,1,0,121.400001,,,12,61,60,4.93,5.02,38.54,38.86,49.75,0.64,4.38,4.39,34.19,33.99,43.52,1,0.3,121.1,54.9,0,32,0,0,0,B,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT428,CEGL006007,428,3826,44.6104,-72.3214,From NC EO,Softwood Swamps,Northern White Cedar Swamp,Sarah; Mount Sarah Swamp; plot #1; town of GREENSBORO,58,58,7/9/1996,44,43,5.295454545,5.418604651,35.12607164,35.53216689,53.56675707,0.807549247,5.206018524,5.209033011,34.53282019,34.15791374,51.4949925,0.999421296,0.100000001,172.6999989,,,11,44,43,4.98,5.09,33.02,33.4,50.35,0.76,4.27,4.27,28.33,28.02,42.24,1,0.1,172.7,58.08,0,20,C,B,B,BC,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT429,CEGL006007 ; CEGL006175,429,2164,44.7328,-71.9743,From NC EO,Softwood Swamps,Northern White Cedar Swamp,Sawdust; Sawdust Pond; plot #1; town of NEWARK,58,58,6/26/1997,45,45,5.244444444,5.244444444,35.18080285,35.18080285,52.44444444,0.781795619,5.058405683,5.058405683,33.93281689,33.93281689,50.58405683,1,0,126.7,,,13,45,45,4.87,4.87,32.65,32.65,48.67,0.73,4.13,4.13,27.7,27.7,41.29,1,0,126.7,56.56,0,22,0,0,0,C,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT430,CEGL006199,430,509,43.791667,-73.033333,Map from Access. Location corrected,Softwood Swamps,,Smalley Swamp; town of BRANDON,58,58,7/12/1996,38,37,5.052631579,5.189189189,31.14651286,31.56460556,51.20455172,0.830647515,5.20497804,5.243362835,32.08563952,31.89413098,51.73911254,0.992679356,0.5,67.79999924,,,14,39,37,4.44,4.68,27.7,28.44,45.54,0.73,4.33,4.39,27.02,26.71,42.77,0.99,1,67.8,53.54,0,20,B,B,B,B,688456,CEGL006199,Thuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple Enriched Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT431,CEGL006007,431,4999,44.775,-72.125,Map from Access - corrected mapping,Softwood Swamps,Northern White Cedar Swamp,Stillwater; Stillwater Swamp; plot #1; town of BARTON,58,58,8/20/1996,38,38,5.789473684,5.789473684,35.68871265,35.68871265,57.89473684,0.939176649,5.067761807,5.067761807,31.23978185,31.23978185,50.67761807,1,0,97.40000083,,,7,38,38,5.66,5.66,34.88,34.88,56.58,0.92,4.3,4.3,26.51,26.51,43.01,1,0,97.4,62.69,0,15,0,0,0,A,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT432,CEGL006007,432,41,44.845833,-72.379167,Map from Access; correction to mapping.,Softwood Swamps,Northern White Cedar Swamp,TamBr; Tamarack Brook Flats; town of TROY,58,58,6/20/1997,56,56,5.160714286,5.160714286,38.61924946,38.61924946,51.60714286,0.689629455,5.21342623,5.21342623,39.01370953,39.01370953,52.1342623,1,0,157.8999984,,,17,56,56,4.95,4.95,37.02,37.02,49.46,0.66,4.78,4.78,35.78,35.78,47.81,1,0,157.9,57.51,0,26,B,A,A,B,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT433,CEGL006199,433,6125,43.46909,-73.03556,Map from merge shp,Softwood Swamps,Northern White Cedar Swamp,Tinmouth Channel Marsh; plot #1; town of TINMOUTH,58,58,7/18/1996,49,49,4.775510204,4.775510204,33.42857143,33.42857143,47.75510204,0.682215743,5.403153141,5.403153141,37.82207199,37.82207199,54.03153141,1,0,133.1999969,,,23,50,48,4.36,4.54,30.83,31.47,44.5,0.63,4.51,4.55,31.89,31.5,44.55,0.99,1.1,132.2,49.91,0,30,C,A,B,AB,688456,CEGL006199,Thuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple Enriched Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT434,CEGL006199,434,5792,44.675,-73.133333,Map from Access - From NC EO RMNWCS type - only cedar swamp EO from site,Softwood Swamps,Northern White Cedar Swamp,Towne Swamp; town of MILTON,83,83,10/4/1996,38,38,5.973684211,5.973684211,36.8242626,36.8242626,59.73684211,0.969059542,4.995642707,4.995642707,30.79520986,30.79520986,49.95642707,1,0,137.6999996,,,7,38,38,4.95,4.95,30.5,30.5,49.47,0.8,3.53,3.53,21.73,21.73,35.25,1,0,137.7,56.73,0,19,B,A,B,AB,688456,CEGL006199,Thuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple Enriched Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT435,CEGL006507 ; CEGL006175,435,1587,44.5985,-72.178,From NC EO,Softwood Swamps,Northern White Cedar Swamp,Vail; Vail Swamp; plot #1; town of WHEELOCK,58,58,7/22/1996,39,38,5.282051282,5.421052632,32.98639968,33.41761275,53.51100635,0.856861865,5.527604634,5.539937532,34.51987988,34.1504685,54.68451472,0.99777382,0.5,224.0999985,,,9,39,38,4.79,4.92,29.94,30.34,48.58,0.78,4.77,4.78,29.79,29.47,47.19,1,0.5,224.1,54.99,0,21,0,0,0,B,688278,CEGL006507,Thuja occidentalis - Abies balsamea / Ledum groenlandicum / Carex trisperma Swamp Woodland,Northern White-cedar Wooded Fen,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis - Abies balsamea / Ledum groenlandicum / Car,Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT436,CEGL006007,436,9959,44.5235,-71.8102,From NC EO,Softwood Swamps,Northern White Cedar Swamp,VictoryN; Victory Basin; town of VICTORY,58,58,8/30/1996,43,43,5.139534884,5.139534884,33.70218404,33.70218404,51.39534884,0.783771722,5.306823755,5.306823755,34.79917053,34.79917053,53.06823755,1,0,203.7000001,,,14,43,42,5,5.12,32.79,33.18,50.59,0.77,4.57,4.58,29.95,29.66,45.22,1,0.4,203.3,57.87,0,20,A,A,A,A,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT437,CEGL006007,437,9959,44.5235,-71.8102,From NC EO,Softwood Swamps,Northern White Cedar Swamp,VictoryS; Victory Basin; town of VICTORY,58,58,6/26/1997,22,22,5.5,5.5,25.79728668,25.79728668,55,1.17260394,5.263305322,5.263305322,24.68709023,24.68709023,52.63305322,1,0,178.5,,,4,22,21,5.09,5.33,23.88,24.44,52.11,1.11,4.56,4.69,21.4,21.51,45.87,0.97,5,173.5,56.43,0,10,A,A,A,A,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT438,CEGL006007,438,2646,43.45,-73.233333,Map from Access. Location corrected,Softwood Swamps,Northern White Cedar Swamp,Wells; Wells Cedar Swamp; plot #1; town of WELLS,58,58,8/1/1996,19,19,5.052631579,5.052631579,22.02391045,22.02391045,50.52631579,1.159153182,5.590557939,5.590557939,24.36867709,24.36867709,55.90557939,1,0,116.4999976,,,5,19,19,4.53,4.53,19.73,19.73,45.26,1.04,4.75,4.75,20.71,20.71,47.5,1,0,116.5,51.98,0,13,0,0,0,C,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT439,CEGL006007,439,3331,44.7707,-71.7521,From NC EO,Softwood Swamps,Northern White Cedar Swamp,Wenlock; Wenlock South Cedar Swamp; plot #1; town of FERDINAND,58,58,6/19/1997,32,32,5.25,5.25,29.69848481,29.69848481,52.5,0.92807765,5.213051825,5.213051825,29.48947437,29.48947437,52.13051825,1,0,208.3999985,,,8,32,31,5.28,5.45,29.88,30.35,53.66,0.95,4.62,4.63,26.12,25.77,45.56,1,0.5,207.9,60.56,0,12,0,0,0,A,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT440,CEGL006007,440,5900,44.7909,-72.0956,From NC EO; there are two,Softwood Swamps,Northern White Cedar Swamp,WillR; Willoughby River Swamp; plot #1; town of BROWNINGTON,58,58,9/19/1996,38,38,5.368421053,5.368421053,33.09316991,33.09316991,53.68421053,0.870872892,5.14855876,5.14855876,31.73784772,31.73784772,51.4855876,1,0,135.2999985,,,10,38,38,5.13,5.13,31.63,31.63,51.32,0.83,4.44,4.44,27.37,27.37,44.4,1,0,135.3,58.25,0,18,0,0,0,A,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT441,CEGL006007 ; CEGL006507,441,4477,44.6908,-71.6692,From NC EO,Softwood Swamps,Northern White Cedar Swamp,WMtBr; West Mountain Brook; town of MAIDSTONE,58,58,7/31/1996,46,46,5.347826087,5.347826087,36.27072121,36.27072121,53.47826087,0.788493939,5.221789878,5.221789878,35.41590206,35.41590206,52.21789878,1,0,231.2999991,,,10,46,46,5.11,5.11,34.65,34.65,51.09,0.75,4.59,4.59,31.13,31.13,45.91,1,0,231.3,58.76,0,21,0,0,0,B,683188,CEGL006007,"Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp Forest",Northern White-cedar Peatland Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,"1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis / Sphagnum (girgensohnii, warnstorfii) Swamp",Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
VT442,CEGL006199,442,2824,44.883333,-73.008333,Map from Access - From NC EO RMNWCS type,Softwood Swamps,Hardwood-Northern White Cedar Swamp,West Sheldon Cedar Swamp; town of SHELDON,83,83,9/12/1996,39,39,5.717948718,5.717948718,35.7085783,35.7085783,57.17948718,0.915604572,5.888980264,5.888980264,36.77666996,36.77666996,58.88980264,1,0,121.6000015,,,8,39,39,4.64,4.64,28.98,28.98,46.41,0.74,4.61,4.61,28.8,28.8,46.12,1,0,121.6,53.04,0,23,C,B,B,C,688456,CEGL006199,Thuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple Enriched Swamp Forest,1.B.3.Na.3.d,1,1.B,1.B.3,1.B.3.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.3 Temperate Flooded & Swamp Forest,D011,1.B.3.Na Eastern North American-Great Plains Flooded & Swamp Forest,M504,Laurentian-Acadian-North Atlantic Coastal Flooded & Swamp Forest,G046,Laurentian-Acadian-Appalachian Alkaline Swamp,A3720,Thuja occidentalis - Acer rubrum - Larix laricina Swamp Forest Alliance,1.B.3.Na.3.dLaurentian-Acadian-North Atlantic Coastal Flooded & Swamp ForestLaurentian-Acadian-Appalachian Alkaline SwampThuja occidentalis - Acer rubrum - Larix laricina Swamp Forest AllianceThuja occidentalis - Acer rubrum / Cornus sericea Swamp Forest,Northern White-cedar - Red Maple - Tamarack Swamp Forest Alliance,Northern White-cedar - Red Maple Swamp Forest
